text,label
Kecewa karna tidak teliti saya pesan 2pcs yang dikirim cuman 1 pcs emang akhirnya dikirim ulang tapi tetap kecewa karna berakibat keterlambatan datang dan tidak bisa di bawa pulang kampung.. Saran agar lebih teliti lagi walaupun barang murah,negative
"deskripsi diameter depan filter keliru, sehingga ketika saya pasangkan lenshood ataupun lenscap gak cocok",negative
LCD kamera lepas dari posisinya. semoga lebih teliti dalam memelih barang sebelum dikirim atau dicek,negative
"sebenernya kualitasnya oke sih, tp nggak bisa masuk ke kamera yg biasanya pake phantom power.",negative
"Barang sampai dengan selamat, mic berfungsi tapi emang kualitasnya tidak sampai bisa meredam suara di sekitar",negative
"Respon seller bagus tapi produknya tidak, suaranya kecil masih kalah dengan mic hp internal. Harga sangat tidak sesuai dengan kualitas",negative
"Ga dipacking dikirim pke boxnya gitu aja.. ?? benyek parah, isinya ky barang bekas jg.. bnyk bgt baretnya sama ada noda apaan gitu kaya gel2 jorok bgt..",negative
"Barang tiba terlepas beberapa bagian, ada jg bagian yg hilang. Entah dari toko atau dari jasa pengiriman yg krg baik",negative
"untuk produk untung datang nya bagus,untuk pengemasan buruk banget,bsa di bilang nggak layak,dan agak penyok kotak nya,kayak bekas pakai",negative
"Barang bagus, pengiriman cepat, sayang packaging seada-adanya. pesanan untuk menambahkan bubble wrap juga tidak diindahkan. respon juga tidak bagus.",negative
tidak berfungsi. mau retur tapi berat di ongkir. mungkin kedepannya boleh di test terlebih dahulu sebelum kirim,negative
"sangat kecewa, pengiriman lama banget, barang nya juga rusak dan penyok, jangan tergiur sama harga murah ya teman-teman",negative
"Lemah tidak kuat berdiri,apalagi utk posisi menunduk sedikit saja sudah mau jatuh,tidak kuat menahan berat hp",negative
"Sesuai harganya, build quality nya kurang bagus. Material bodi nya dari plastik, jadinya kurang kuat nahan beban hp yg agak besar, kadang bisa jatuh tripod nya kalau hp nya di posisi nunduk. Setelah 2 tahun pemakaian, batang mount nya patah. Note: di foto saya pasangin tripod nya dgn holder merek lain, holder bawaannya kurang bagus.",negative
kualitasnya mengecewakan..blm dipake sudah rusak bola joinnya..,negative
Sering goyang katanya sih bahan nya dari aluminium ternyata plastik kecewa saya beli tripod ini,negative
"barang jelek, belom d pake udah pada patah",negative
"sebenernya barangnya ok. tapi pengirimannya lama banget, pesan tgl 9 masa sampainya tgl 17 ????????",negative
"jumlahnya pas 40 pcs, buat ngiket rambut juga pas ga kekencengan cuma ya kalo boleh saran tambahin bubble wrap biar lebih safety, pouch nya kegunting jadinya :( pengemasan juga agak lama",negative
barang yg sampai tidak sesuai pesanan,negative
mengecewakan!!!,negative
barang tidak d kirim komplain tidak d respon,negative
proses & pengirimannya cepat. warna sesuai pesanan hitam doff. tapi kenapa doffnya ada yg bocel� ? jd nga sesuai ekspektasi deh ??,negative
Chat saya di read tapi tidak dibalas... krn foto paket jedai dengan barang yg datang tidak sama.... kecewa... tidak ada pertanggung jawaban setidaknya balas chat itu etikat yang baik ????,negative
minta warna hitam doff malah dikirim warna warni semua..tanpa konfirmasi,negative
"bahannya plastik semua,ga seperti yang lain yang agak melamin dan berkilau",negative
"Saya pesan 2 paket, yg 1 paket tidak sesuai pesanan",negative
"barang tidak sesuai yang dipesan. Pesan yang aneka warna,ternyata yang datang hitam smua",negative
baru sekali pake pas dicuci robek ??,negative
pesanan diproses sangat lama,negative
seharusnya cute...tapi sayangnya....ada noda noda kuning di beauty blendernya....,negative
"agak cacat dikit spongenya, kirain pas nyampe bener2 mulus gak ada cacat nya",negative
"barang yg di datang tdk sesuai pesanan, proses komplain sangat lma dan berbelit belit",negative
Kardusnya penyot packingnya kurang aman terus katanya dpat gratis 10pc masker padahl Gak ada!,negative
"salah kasih wrna, ak pesen brown yang datang grey... huhu",negative
"barangnya sih bagus,,, cuma sellernya aja yg nyebelin... maksudnya pengen ganti alamat doang,,, tp malah ga bisaa",negative
"Kualitas produk bgs sebenarnya, tapi sayangnya isi pensil alisnya patah2, ajukan komplain n seller mau tukarkan, tapi kan repot pembeli hrs krm balik lagi barangnya yg ga seberapa. Kalo dituker n dtg brg rusak lg kan apes, bikin kerjaan namanya. Saran aja, klo bs gnti lsg ke pembeli tanpa hrs retur2 krn nama brand ini lumayan baik n marketnya bsr. Kalo ga bs gnti stdknya kompensasi potongan hrga. Klo pembeli hrs krm balik lagi pensil alis rusak yg hrganya 10rban lebih, keknya mending ikhlaskan aja kebetulan dpet brg cacat.",negative
"pesan godly grey malah datang nya lovely brown , gak teliti banget admin nya",negative
ada satu yang salah dong pengirimanya gimana kurang teliti,negative
"utk pencil alis nya yg matic sampai di tempat patah, free kaca ny pecah",negative
"ga ngerti konsepnya gimana, pas dibuka pensilnya langsung patah gini hadeh",negative
"sedih kirang pensil alis, tolong lebih teliti lagi",negative
Ada 1 shade yg salah kirim,negative
aromanya kurang enak dan terlalu menyengat,negative
"Kuasnya kurang bagus, terlalu tebal.",negative
jauh dari warna difoto,negative
"barang yg dikirim tdk sesuai, harusnya cat kuku, yg datangnya eyesedo",negative
"kecewa banget pengiriman hanya dibungkus buble wrap doang sehinga ptodak ada yg pecah , dan ada prodak yg bocor tetap dikirim ketika dikomplain disuruh kirim balik bayar ongkosnya rp 10 ribu tapi dikembalikan hanya rp 6 ribu sj , quality kontrolnya jelek , pengemasan nya seadanya sj",negative
barang yg dikirim tidak sesuai dengan barang yg dipesan.,negative
Tidak komunikatif. Wrn yg di pilih ga ada. Sdh chat conform minta kirim yg ada aja. Yg ga ada ga usa kirim. Malah di kirim wrn asal�.,negative
"barang dateng tidak sesuai dengan pesanan, beda warna",negative
barang tidak sesuai orderan,negative
Kuteknya bahannya gak bagus..,negative
"Cepet kelupas , br pake berapa jam doang padahal ?? mnding revlon sklian terjamin bgs",negative
"Beli 3 barang, hanya dikirim 2. Saat komplain dijanjikan barang akan dikirim yg kurangnya. Ternyata dikembalikan uang. Sangat mengecewakan. Sepertinya tidak mau rugi bayar ongkir lagi,jd barang tdk dikirim.",negative
pengemasan perlu ditingkatkan,negative
warnanya tdk sesuai ekspektasi,negative
"ga tahan lama ternyata kalo dipake makan, masih jauh tahan lama merk sebelah",negative
"maaf bukan ingin menjelekan, tp uang melayang barang tak sampai",negative
"pengiriman sehari ,awalnya beli ini krn ekspektasi kaya di review youtuber yg bilang awet, ga kering, ga lengket kalo di ketup ,tapi semua itu Ga bnr , Hanya Ringan ,wrn oxidize (turun menggelap) ,makan nasi sama ayam aja udh ilang bener setengah di bibir bawah",negative
warna tdk sesuai dg yg diinginkan,negative
Barang yg dikirim gak sesuai promosi. Mengecewakan sekali!!!,negative
sangat mengecewakan barang dikirim tidak sesuai dengan deskripsi permintaan pembeli,negative
sudah sampai tapi tutupnya pecah ????,negative
hanya dikirim tutupnya saja,negative
"parahhh, barang rusak retak di komplain malah urusannya sgt ribet! tidak akan beli lagi d sini",negative
mengecewakan barangnya yang datang,negative
Ada shimmer ?. Packaging aman ??. Proses pesanan cepat. Packaging rapi.,positive
Respon penjualnya top. Proses pesanan cepat. Packaging rapi. Packaging aman ??. Penjualnya ramah banget.,positive
Ada shimmer ?. Cocok buat warm tone.,positive
Cocok buat warm tone. Hasilnya awet. Cocok buat cool tone. Cocok di kulit kering. Cocok di kulit normal. Cocok di kulit kombinasi.,positive
Beneran waterproof. Bulu mata jadi lentik. Proses pesanan cepat. Packaging aman ??. Nggak menggumpal. Gampang dibersihkan. Packaging rapi.,positive
Pengiriman cepat. Pesanan sesuai. Gak ada cacat. Packing aman ????,positive
"selalu repurchase deh buat produk ini... selain untuk bulu mata, ini juga oke banget buat ngerapihin alis akuuu dan tentunya terlihat natural yaaa",positive
Bulu mata jadi lentik. Packaging rapi. Packaging aman ??. Proses pesanan cepat. Aplikator mudah dipakai.,positive
"thankyou! produknya bagus banget seperti biasa, dapet bonus foundation juga dan shadenya pun cocok. tapi pengiriman agak sedikit lama.",positive
Warnanya pekat. Penjualnya ramah banget. Desainnya lucu. Packaging aman ??. Packaging rapi. Respon penjualnya top. Proses pesanan cepat. Desainnya mewah. Aplikator mudah dipakai. Cocok di kulit kering. Cocok di kulit berminyak.,positive
"Packaging aman ??. Packaging rapi. Desainnya lucu. Respon penjualnya top. maap fotonya burem, soalnya ss dari video unboxing ??",positive
Cocok di kulit kering. Aplikator mudah dipakai. Packaging rapi. Packaging aman ??. Respon penjualnya top.,positive
Warnanya pekat. Aplikator mudah dipakai. Proses pesanan cepat.,positive
Desainnya mewah. Aplikator mudah dipakai.,positive
Aplikator mudah dipakai. Desainnya lucu. Warnanya pekat.,positive
"barangnya bagus, cuman agak berdebu aja.",positive
"Barang sesuai harapan, muat banyak barang sehingga membuat meja rias lebih rapi",positive
"barang sesuai, pengiriman cepat, recommended",positive
makasih gun barang nya udh sampai sesuai pesanan..,positive
barangny persis di gambar sesuai dg pesanan,positive
barangnya cukup bagus,positive
"barang sesuai pesanan, free sticker lucu, packing kurang aman, tp barang mulus no cacat tp bnyk debu ny jd harus di bersihin lg supaya bersih ??????",positive
Packaging rapi. Proses pesanan cepat. Packaging aman ??. Gampang dibawa-bawa.,positive
Pengiriman cepat. Pesanan sesuai. Gak ada cacat. Packing aman ????,positive
Coverage-nya full � Proses pesanan cepat Packaging aman ?? Awet buat seharian ??,positive
Awet buat seharian ??. Puff-nya mudah dipakai. Gampang dibawa-bawa. Makeup jadi tahan lama. Proses pesanan cepat. Packaging aman ??.,positive
"Gampang dibawa-bawa, terlalu imut ukurannya",positive
Gampang dibawa-bawa. Awet buat seharian ??. Proses pesanan cepat.,positive
Penjualnya ramah banget Packaging aman ??,positive
Proses pesanan cepat.....terima kasih,positive
Packaging simpel. Penjualnya ramah banget. Proses pesanan cepat. Packaging aman ??. Packaging rapi. Respon penjualnya top.,positive
Packaging simpel. Proses pesanan cepat. Packaging aman ??. Packaging rapi.,positive
Nyaman di kulit. Kulit jadi glowing ?. Penjualnya ramah banget. Packaging simpel. Packaging aman ??.,positive
"Pengiriman lambat, tidak sesuai jadwal, tetapi puas.",positive
Barang aman cuman pengiriman lama,positive
barang sesuai diskripsi... kulit muka jd bersih lembut d halus... rekomen bwt cowok mantabs,positive
"cepet bgt pengiriman ny , cma shari nyampee??, masker ny enak bgt d pake , mudah�an jerawat ku g muncul lgiNyaman di kulit. Proses pesanan cepat.",positive
Nyaman di kulit. Packaging simpel. Proses pesanan cepat. Packaging aman ??. Packaging rapi.,positive
Proses pesanan cepat Packaging aman ??,positive
Nyaman di kulit Proses pesanan cepat Packaging aman ?? Packaging rapi Respon penjualnya top,positive
Orderan sesuai dan packing juga aman.,positive
"barangnya bagus, tebal, dapet best deal juga kmrn. mama suka aku pun suka??",positive
puas selalu belanja disini,positive
"Cepat meresap. packaging baik tidak bocor, pengiriman jg cepat, beli karena ntn live di tokped, thanks seller",positive
baru mau nyoba varian micelar water nya .. semoga cocok kayak varian micro essence nya loreal ini .. dapat harga diskon pulak .. makin cintaaa .. pengiriman juga aman dan tepat waktu .. terimakasih tokped dan loreal ??,positive
barang udah nyampe makasih gan,positive
"Tepat waktu, harga cukup bersahabat & masih dpt bonus jg",positive
mantap datang lengkap sesuai dengan orderan saya. dan saya puas belanja disini selama dapat cashback gede ??,positive
"BAGUUUSSSS PACKING RAPUI, CEPAT SAMPAI, TERIMAKASIH SELLER.... SUKSES SELALUU...",positive
Pengemasan rapi dan aman...hny pengiriman yg agak lewat krn sdh kemalaman jd tunggu berikutnya baru sampai tks,positive
"masker sudah sampai, sesuai pesanan. packing baik. sukses selalu kak. makasih",positive
"kiriman sdh sampai....proses n pengiriman cepat, barang bagus sesuai pesanan n packing rapih...terima kasih, kak",positive
Barang ok.. pengiriman cepat.. packaging aman dan rapi,positive
mantep pake segel.. asli..,positive
"selalu pilih daily masker onemed, tapi packing dan pengiriman harus lebih dipercepat lagi. top pokoknya. terimakasih",positive
lumayan Positive,positive
pengiriman cepat kualitas barang bagus wanginya juga oke,positive
bagus barangnya,positive
"Barang sesuai pesanan, diantar sesuai waktu yg dijanjikan, recommended seller!",positive
baunya sereh bangett.buat yg suka.cocok nihh..pengiriman rapih n aman.,positive
"kemasan rapih,pengiriman cepat,semoga cocok",positive
"Penjual koperatif, pengiriman lmyn cpt, bau ny harum seperti di hotel",positive
"Pengiriman cepat, packing aman.Produk disukai enak dan melengkapi asupan nutrisi yang diperlukan untuk pertumbuhan dan menjaga kesehatan.",positive
mantaap barang datang dengab cepat,positive
"produk sudah di Terima dgn baik, exp aman masih jauh. thx soho",positive
"barang sudah sampai, packing aman pke bublewrap, pengiriman cepat, pesan kmren pgi, tdi pgi udh datang lgi, kurir ramah dan langganan, terimakasih tokopedia",positive
"stok vitamin wajib di luar perMaduan ???? ikhtiar menjaga kesehatan. sempat ketar ketir karna packing hnya bubble wrap tnp dus/ air pouch, tp pas unboxing alhamdulillah aman semua, ED jauh. smp dlm keadaan selamat. thanks bgt seller ??????",positive
alhamdulillah barang dtg dlam keadaan aman tidak pecah,positive
Tq paket na sudah sampe smoga soho sering2 promo ya ??,positive
"baik, cepat pengiriman",positive
"Produk mantap, sesuai deskripsi dan foto, seller garcep, tokopedia terbaik ????Mampir-mampir ke lapak kita juga ya gaes untuk produk BAGUS dengan harga SPESIAL lainnya ??",positive
"udah langgganan banget belanja imboost disini, semoga laris manis jualannya ya kak. terima kasih ????????????????????????",positive
Barang sesuai pesanan dan dikirim cepat,positive
original mantappss,positive
Kualitas produk sangat bagus.Respon penjual sangat cepat dan ramah.Pengiriman aman sampai tujuan.Terima kasih Tokopedia.,positive
Barang diterima dengan baik. Terimakasihh ya... semoga bermanfaat.,positive
Kualitas produk sangat bagus.Respon penjual sangat ramah.,positive
Kirim Cepat Barang Ori Paking Rapi,positive
puas ini mao pesen lagi ya kak,positive
kesekian kalinya pesen ini produk..sangat bagus untuk membantu proses diet..dan pengiriman sangat cepat.,positive
"Pelayanan cepat, barang sesuai dan service bagus",positive
selalu terbaik. barang dan pelayannya memuaskan as always.,positive
respon penjual cepat dan ramah,positive
"Suka banget sm Flimty krn membantu memperlancar BAB, Rasanya enak, mudah untuk dibawa, pengiriman cepat, penjual ramah, thank you kak. Semoga sukses usahanya :)",positive
"makasih seller.ramah, recomended seller. . tx u shakernya ya. bisa buat langganan nih.",positive
"Sesuai pesanan, cepat proses kirim sdh sampai lgsg dipasang,Thanks seller",positive
"Barang sesuai dengan deskripsi, dan berfungsi dengan baik, paketnya dikirim dengan rapi. Terima kasih",positive
Mantap pengiriman instan. Seller fast respon,positive
"Berfungsi dengan baik, packing aman",positive
bagus so far berfungsi dengan baik,positive
"barang sudah sampai dengan cepat, sesuai dengan deskripsi produk berfungsi dengan baik, packingnya rapih dan dibungkus dengan tebal recommended banget",positive
Packing bagus. Barang pesan sampai dgn cepat. Terima kasih banyak.,positive
"Wanginya enak, respon seller n pengiriman cepat",positive
wanginya enak bangeettttt!,positive
Puasss banget packing aman. barang diterima dengan selamat. thank you,positive
puas barang cepat sampai dan sesuai yg di harapkan,positive
